trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status,distance,is_outlier,fare
TR10166,USR1062,member,BK315,classic,ST106,ST104,2024-03-05 18:20:00,2024-03-05 19:04:56,44.9,9.62,completed,0.08759403843869881,False,11.615639105765805
TR10167,USR1122,member,BK320,classic,ST111,ST110,2024-07-09 09:33:00,2024-07-09 09:42:48,9.8,11.19,completed,0.10779380600479702,False,3.7211690709007197
TR10168,USR1052,member,BK202,electric,ST112,ST100,2024-04-14 22:55:00,2024-04-14 23:04:28,9.5,10.48,completed,0.01167746397982057,False,0.760583873198991
TR10169,USR1014,member,BK261,classic,ST111,ST107,2024-10-03 16:54:00,2024-10-03 17:20:55,26.9,13.48,completed,0.009099412948097053,False,2.152454970647405
TR10170,USR1032,casual,BK229,classic,ST102,ST104,2024-03-27 10:07:00,2024-03-27 10:09:00,2.0,1.73,completed,0.08753821186773444,False,1.3087538211867735
TR10171,USR1110,casual,BK280,classic,ST103,ST104,2024-08-19 19:35:00,2024-08-19 19:45:45,10.8,11.73,completed,0.20023001569694882,False,3.9600345023545422
TR10172,USR1131,casual,BK295,classic,ST113,ST105,2024-12-17 13:09:00,2024-12-17 13:11:00,2.0,1.69,,0.027420019328947238,False,1.3027420019328948
TR10173,USR1150,member,BK312,classic,ST101,ST102,2024-02-18 09:03:00,2024-02-18 09:40:15,37.3,9.84,completed,0.026625732703536912,False,9.89649385990553
TR10174,USR1053,casual,BK235,classic,ST110,ST107,2024-09-14 18:52:00,2024-09-14 19:55:14,63.2,8.05,completed,0.09944023101843555,False,15.734916034652766
TR10175,USR1023,casual,BK227,electric,ST106,ST108,2024-06-01 13:58:00,2024-06-01 14:17:58,20.0,6.14,completed,0.0266113006070721,False,4.002661130060707
TR10176,USR1094,casual,BK342,classic,ST113,ST100,2024-05-01 12:48:00,2024-05-01 12:55:28,7.5,8.39,completed,0.15908859848838716,False,2.140908859848839
TR10177,USR1003,member,BK333,classic,ST106,ST111,2024-08-11 16:21:00,2024-08-11 16:55:58,35.0,4.41,completed,0.04178677691567008,False,2.802089338845784
TR10178,USR1044,casual,BK202,electric,ST103,ST110,2024-02-19 20:50:00,2024-02-19 20:54:04,4.1,5.46,completed,0.054492308778395684,False,1.6204492308778393
TR10179,USR1011,member,BK244,classic,ST102,ST106,2024-01-30 12:43:00,2024-01-30 13:08:17,25.3,11.54,completed,0.00757439165874099,False,2.0243787195829372
TR10180,USR1094,member,BK329,electric,ST102,ST100,2024-04-13 08:31:00,2024-04-13 09:23:58,53.0,10.03,completed,0.09488869505373196,False,13.43923330425806
TR10181,USR1040,member,BK201,classic,ST108,ST112,2024-03-26 15:25:00,2024-03-26 16:10:48,45.8,12.57,completed,0.10427614483187862,False,3.6692138072415936
TR10182,USR1199,member,BK329,classic,ST102,ST114,2024-03-10 10:57:00,2024-03-10 11:08:29,11.5,7.0,completed,0.03187891146196827,False,0.9215939455730985
TR10183,USR1043,member,BK253,classic,ST104,ST105,2024-12-24 15:37:00,2024-12-24 15:41:33,4.6,3.13,completed,0.1220758999352473,False,0.3741037949967624
TR10184,USR1040,member,BK226,classic,ST102,ST107,2024-08-16 21:57:00,2024-08-16 22:17:36,20.6,8.63,completed,0.043967847343257156,False,1.650198392367163
TR10185,USR1153,member,BK261,classic,ST111,ST102,2024-10-31 19:18:00,2024-10-31 19:20:00,2.0,5.35,completed,0.04808390271182274,False,1.9572125854067735
TR10186,USR1080,member,BK212,classic,ST103,ST113,2024-07-01 22:54:00,2024-07-01 23:00:43,6.7,5.89,completed,0.11085416615084834,False,0.5415427083075425
TR10187,USR1136,member,BK329,classic,ST100,ST100,2024-07-16 09:19:00,2024-07-16 09:57:30,38.5,2.22,completed,0.0,False,10.1625
TR10188,USR1100,member,BK261,classic,ST104,ST108,2024-03-01 15:49:00,2024-03-01 15:53:31,4.5,10.65,completed,0.10968386886866972,False,0.36548419344343347
TR10189,USR1162,member,BK307,electric,ST102,ST109,2024-02-04 19:25:00,2024-02-04 20:16:32,51.5,12.71,completed,0.09810746335014421,False,13.102216119502522
TR10190,USR1100,member,BK312,classic,ST105,ST109,2024-09-16 12:38:00,2024-09-16 12:55:09,17.2,6.83,completed,0.10613538036394926,False,1.3813067690181973
TR10191,USR1103,casual,BK336,electric,ST111,ST108,2024-01-31 09:20:00,2024-01-31 09:22:00,2.0,1.33,completed,0.06760847610322246,False,1.9601412714154836
TR10192,USR1071,casual,BK307,electric,ST109,ST105,2024-04-15 18:05:00,2024-04-15 18:07:00,2.0,7.57,completed,0.10613538036394926,False,1.9659203070545925
TR10193,USR1135,member,BK331,classic,ST106,ST105,2024-05-06 20:17:00,2024-05-06 20:49:57,33.0,8.45,completed,0.03733206751574326,False,2.6418666033757874
TR10194,USR1044,member,BK229,electric,ST107,ST113,2024-11-08 10:57:00,2024-11-08 12:34:14,97.2,2.6,completed,0.06387139431701704,True,7.779193569715852
TR10195,USR1199,casual,BK302,classic,ST104,ST111,2024-06-09 09:41:00,2024-06-09 09:43:19,2.3,10.41,completed,0.07323195609158718,False,2.028484793413738
TR10196,USR1163,member,BK323,classic,ST106,ST105,2024-06-25 22:33:00,2024-06-25 22:35:07,2.1,7.15,completed,0.03733206751574326,False,0.16986660337578718
TR10197,USR1070,member,BK258,classic,ST109,ST101,2024-05-23 21:50:00,2024-05-23 22:16:18,26.3,8.41,completed,0.08678809469621979,False,2.108339404734811
TR10198,USR1190,member,BK286,classic,ST102,ST114,2024-02-18 12:20:00,2024-02-18 12:24:29,4.5,5.29,completed,0.03187891146196827,False,0.3615939455730984
TR10199,USR1189,casual,BK286,electric,ST103,ST111,2024-09-26 14:39:00,2024-09-26 16:23:58,105.0,11.69,completed,0.15732029489229982,True,16.76573202948923
TR10200,USR1189,member,BK251,electric,ST100,ST109,2024-08-14 11:38:00,2024-08-14 12:04:44,26.7,12.42,completed,0.09319737786010675,False,2.1406598688930054
TR10201,USR1135,member,BK329,classic,ST109,ST107,2024-10-23 09:36:00,2024-10-23 10:01:10,25.2,12.07,completed,0.14050924284544408,False,7.191076386426815
TR10202,USR1070,member,BK258,classic,ST103,ST105,2024-09-24 07:06:00,2024-09-24 07:29:45,23.8,5.76,cancelled,0.10279350869096714,False,6.8704190263036455
TR10203,USR1187,casual,BK228,classic,ST107,ST104,2024-06-24 16:36:00,2024-06-24 16:50:30,14.5,9.42,completed,0.08109662203199397,False,3.1831096622031994
TR10204,USR1081,member,BK251,classic,ST100,ST114,2024-04-18 18:33:00,2024-04-18 18:37:32,4.5,13.29,completed,0.11931503721241296,False,2.5303972555818617
TR10205,USR1162,member,BK295,classic,ST108,ST103,2024-06-02 10:34:00,2024-06-02 10:39:11,5.2,12.94,completed,0.09290205450903871,False,0.42064510272545197
TR10206,USR1023,member,BK327,classic,ST110,ST101,2024-12-29 17:08:00,2024-12-29 17:19:04,11.1,7.67,cancelled,0.08604972776830942,False,4.010407459165247
TR10207,USR1014,casual,BK312,classic,ST109,ST113,2024-06-11 07:40:00,2024-06-11 08:13:38,33.6,3.27,completed,0.12552883683441013,False,9.078829325525163
TR10208,USR1171,member,BK336,electric,ST111,ST110,2024-12-15 20:26:00,2024-12-15 20:51:08,25.1,2.33,completed,0.10779380600479702,False,2.0133896903002397
TR10209,USR1011,member,BK274,classic,ST106,ST105,2024-07-19 06:07:00,2024-07-19 06:09:00,2.0,1.62,completed,0.03733206751574326,False,0.16186660337578718
TR10210,USR1026,casual,BK265,classic,ST104,ST102,2024-11-08 19:51:00,2024-11-08 21:00:38,69.6,13.13,completed,0.08753821186773444,False,17.173130731780162
TR10211,USR1150,casual,BK336,electric,ST110,ST110,2024-03-31 07:55:00,2024-03-31 08:06:55,11.9,3.79,completed,0.0,False,4.1775
TR10212,USR1032,member,BK262,electric,ST110,ST103,2024-10-07 13:23:00,2024-10-07 13:25:00,2.0,14.51,completed,0.054492308778395684,False,0.16272461543891978
TR10213,USR1080,member,BK312,electric,ST103,ST112,2024-11-22 19:08:00,2024-11-22 19:17:05,9.1,12.53,completed,0.1438121904603346,False,3.569071828569051
TR10214,USR1161,casual,BK227,electric,ST112,ST103,2024-10-12 14:32:00,2024-10-12 14:47:48,15.8,4.87,completed,0.1438121904603346,False,3.3843812190460336
TR10215,USR1027,member,BK244,classic,ST103,ST111,2024-09-20 07:40:00,2024-09-20 07:50:01,10.0,5.44,,0.15732029489229982,False,3.773598044233845
TR10216,USR1013,casual,BK250,electric,ST113,ST111,2024-02-04 16:45:00,2024-02-04 17:33:23,48.4,8.06,completed,0.07289762092139786,False,8.26728976209214
TR10217,USR1080,member,BK295,classic,ST112,ST108,2024-11-19 08:16:00,2024-11-19 08:18:00,2.0,14.36,completed,0.10427614483187862,False,1.965641421724782
TR10218,USR1080,casual,BK253,classic,ST114,ST114,2024-12-26 13:20:00,2024-12-26 13:44:56,24.9,9.08,completed,0.0,False,4.734999999999999
TR10219,USR1130,member,BK283,classic,ST105,ST111,2024-03-07 17:01:00,2024-03-07 17:08:55,7.9,7.36,,0.05924607507675207,False,3.2863869112615127
TR10220,USR1098,member,BK328,electric,ST101,ST100,2024-03-01 17:05:00,2024-03-01 17:07:00,2.0,2.53,completed,0.06826309410654922,False,1.9602394641159824
TR10221,USR1162,casual,BK329,classic,ST107,ST113,2024-10-17 21:44:00,2024-10-17 22:00:04,16.1,9.07,completed,0.06387139431701704,False,3.421387139431702
TR10222,USR1040,casual,BK312,electric,ST103,ST111,2024-12-18 12:20:00,2024-12-18 12:34:25,14.4,3.67,completed,0.15732029489229982,False,3.17573202948923
TR10223,USR1189,member,BK212,classic,ST108,ST100,2024-12-09 12:54:00,2024-12-09 13:45:49,51.8,7.66,completed,0.0969334706383672,False,4.148846673531918
TR10224,USR1123,casual,BK238,classic,ST100,ST107,2024-04-17 17:07:00,2024-04-17 18:06:32,59.5,10.85,completed,0.1318901845665544,False,14.907283527684982
TR10225,USR1161,member,BK323,electric,ST104,ST107,2024-06-01 19:22:00,2024-06-01 19:53:36,31.6,12.53,completed,0.08109662203199397,False,8.6221644933048
TR10226,USR1190,member,BK312,electric,ST103,ST101,2024-05-26 20:27:00,2024-05-26 20:46:56,19.9,13.55,completed,0.11683990294843889,False,1.5978419951474219
TR10227,USR1088,member,BK328,electric,ST108,ST109,2024-11-02 16:12:00,2024-11-02 16:14:00,2.0,9.72,cancelled,0.07911186921063063,False,0.16395559346053154
TR10228,USR1105,casual,BK336,electric,ST104,ST101,2024-04-02 11:02:00,2024-04-02 11:21:05,19.1,2.56,completed,0.08416475265216294,False,3.8734164752652167
TR10229,USR1094,member,BK329,classic,ST114,ST109,2024-12-22 22:30:00,2024-12-22 22:45:42,15.7,12.34,completed,0.1294685512277022,False,1.2624734275613851
TR10230,USR1103,member,BK328,classic,ST112,ST106,2024-03-13 11:57:00,2024-03-13 12:19:18,22.3,3.78,completed,0.11147429562459679,False,1.7895737147812298
TR10231,USR1123,member,BK229,electric,ST106,ST107,2024-03-15 21:31:00,2024-03-15 21:42:35,11.6,9.22,completed,0.03699838949197564,False,0.9298499194745987
TR10232,USR1004,member,BK329,classic,ST104,ST106,2024-07-14 10:55:00,2024-07-14 11:30:52,35.9,14.23,completed,0.08759403843869881,False,2.876379701921935
TR10233,USR1135,member,BK312,classic,ST114,ST114,2024-05-05 16:48:00,2024-05-05 16:50:40,2.7,12.78,completed,0.0,False,0.21600000000000003
TR10234,USR1141,member,BK238,classic,ST114,ST103,2024-04-22 18:49:00,2024-04-22 19:05:37,16.6,0.9,completed,0.14189984716341533,False,5.256284977074513
TR10235,USR1044,member,BK261,classic,ST105,ST110,2024-08-21 11:58:00,2024-08-21 12:01:58,4.0,7.57,completed,0.04991894294754098,False,0.32249594714737706
TR10236,USR1043,member,BK238,classic,ST105,ST103,2024-09-30 14:48:00,2024-09-30 14:50:18,2.3,9.3,completed,0.10279350869096714,False,0.18913967543454835
TR10237,USR1034,member,BK261,electric,ST104,ST104,2024-10-31 18:33:00,2024-10-31 18:37:36,4.6,4.08,cancelled,0.0,False,2.535
TR10238,USR1007,member,BK328,electric,ST109,ST100,2024-12-06 19:43:00,2024-12-06 19:49:41,6.7,12.54,completed,0.09319737786010675,False,3.0214796066790157
TR10239,USR1199,member,BK346,electric,ST112,ST114,2024-12-19 16:35:00,2024-12-19 16:47:50,12.8,14.91,cancelled,0.1296627695215529,False,1.0304831384760778
TR10240,USR1053,member,BK329,electric,ST107,ST111,2024-01-05 22:36:00,2024-01-05 22:55:34,19.6,3.8,,0.009099412948097053,False,1.568454970647405
TR10241,USR1043,member,BK280,electric,ST104,ST105,2024-01-05 22:55:00,2024-01-05 23:03:03,8.1,13.22,,0.1220758999352473,False,0.6541037949967624
TR10242,USR1014,member,BK265,electric,ST111,ST103,2024-12-17 11:54:00,2024-12-17 12:05:45,11.8,4.64,completed,0.15732029489229982,False,0.9518660147446151
TR10243,USR1080,member,BK331,electric,ST102,ST101,2024-06-27 19:26:00,2024-06-27 19:39:05,13.1,12.5,completed,0.026625732703536912,False,4.451493859905531
TR10244,USR1061,member,BK258,classic,ST108,ST107,2024-04-25 18:16:00,2024-04-25 18:41:33,25.6,4.83,completed,0.06161524750416907,False,7.269242287125625
TR10245,USR1040,casual,BK235,classic,ST114,ST113,2024-07-07 21:49:00,2024-07-07 22:05:11,16.2,10.47,completed,0.06568961841874421,False,3.436568961841874
TR10246,USR1131,casual,BK327,classic,ST111,ST101,2024-06-17 08:55:00,2024-06-17 09:13:48,18.8,12.0,,0.06849815642774768,False,5.740274723464163
TR10247,USR1131,member,BK251,classic,ST106,ST102,2024-03-05 09:24:00,2024-03-05 09:49:03,25.1,1.5,completed,0.00757439165874099,False,7.148636158748813
TR10248,USR1080,member,BK226,electric,ST100,ST103,2024-02-04 07:39:00,2024-02-04 07:51:43,12.7,10.99,completed,0.14401080976787842,False,4.379101621465182
TR10249,USR1145,casual,BK323,classic,ST107,ST102,2024-07-06 18:44:00,2024-07-06 19:13:54,29.9,7.605,completed,0.043967847343257156,False,8.234095177101487
TR10250,USR1153,casual,BK329,classic,ST109,ST111,2024-05-23 11:59:00,2024-05-23 12:02:55,3.9,10.8,completed,0.14585251955657139,False,1.599585251955657
TR10251,USR1003,member,BK307,classic,ST106,ST113,2024-04-29 12:52:00,2024-04-29 13:38:09,46.2,8.46,completed,0.06304988587618233,False,3.699152494293809
TR10252,USR1130,casual,BK329,classic,ST108,ST105,2024-01-31 22:54:00,2024-01-31 23:11:29,17.5,7.02,completed,0.03566193103296973,False,3.628566193103297
TR10253,USR1131,casual,BK333,electric,ST113,ST101,2024-02-22 20:21:00,2024-02-22 20:41:42,20.7,2.24,cancelled,0.09290662931136935,False,4.114290662931137
TR10254,USR1039,member,BK333,classic,ST101,ST101,2024-09-04 07:10:00,2024-09-04 07:17:55,7.9,6.34,completed,0.0,False,3.2775
TR10255,USR1110,casual,BK212,electric,ST106,ST107,2024-11-01 13:40:00,2024-11-01 13:50:24,10.4,14.14,completed,0.03699838949197564,False,2.5636998389491974
TR10256,USR1162,member,BK295,classic,ST108,ST110,2024-06-10 17:03:00,2024-06-10 17:41:53,38.9,13.43,completed,0.05309374238081314,False,10.260464061357121
TR10257,USR1014,member,BK307,electric,ST104,ST100,2024-07-04 06:59:00,2024-07-04 07:24:02,25.0,10.71,completed,0.10969716541460797,False,2.0054848582707305
TR10258,USR1105,member,BK250,electric,ST100,ST107,2024-12-29 16:16:00,2024-12-29 16:44:11,28.2,14.19,completed,0.1318901845665544,False,2.2625945092283275
TR10259,USR1174,casual,BK312,classic,ST106,ST111,2024-02-10 08:46:00,2024-02-10 08:48:56,2.9,9.7,completed,0.04178677691567008,False,2.158768016537351
TR10260,USR1062,casual,BK238,classic,ST103,ST114,2024-01-16 14:08:00,2024-01-16 14:58:57,51.0,11.09,completed,0.14189984716341533,False,8.66418998471634
TR10261,USR1040,casual,BK329,classic,ST106,ST103,2024-09-30 08:27:00,2024-09-30 09:58:49,91.8,1.26,completed,0.11904213884167268,False,22.17285632082625
TR10262,USR1004,member,BK329,classic,ST110,ST102,2024-01-13 22:53:00,2024-01-13 23:31:04,38.1,8.39,completed,0.07430478004139128,False,3.0517152390020694
TR10263,USR1043,casual,BK270,electric,ST101,ST105,2024-12-02 09:13:00,2024-12-02 09:26:20,13.3,7.65,completed,0.0655530579759673,False,4.502332958696395
TR10264,USR1011,member,BK270,classic,ST110,ST108,2024-08-15 11:00:00,2024-08-15 11:09:20,9.3,11.72,completed,0.05309374238081314,False,0.7466546871190408
TR10265,USR1189,casual,BK202,classic,ST110,ST114,2024-08-09 14:33:00,2024-08-09 14:38:00,5.0,6.81,completed,0.09376096896363766,False,1.7593760968963639
TR10266,USR1032,member,BK228,classic,ST108,ST113,2024-01-12 21:15:00,2024-01-12 21:23:54,8.9,9.87,,0.06247612869728891,False,0.7151238064348645
TR10267,USR1110,member,BK285,electric,ST106,ST108,2024-02-14 09:39:00,2024-02-14 09:41:00,2.0,3.81,completed,0.0266113006070721,False,1.9539916950910607
TR10268,USR1141,member,BK265,classic,ST109,ST103,2024-03-30 13:08:00,2024-03-30 13:14:49,6.8,8.2,completed,0.05431779599726354,False,0.5467158897998632
TR10269,USR1062,member,BK227,electric,ST100,ST110,2024-03-30 17:06:00,2024-03-30 17:09:47,3.8,9.52,completed,0.13691747591158446,False,2.375537621386737
TR10270,USR1040,casual,BK329,electric,ST107,ST103,2024-12-16 16:42:00,2024-12-16 17:23:29,41.5,14.24,completed,0.14971625855931653,False,7.239971625855931
TR10271,USR1040,member,BK202,classic,ST113,ST101,2024-10-08 22:49:00,2024-10-08 22:51:00,2.0,9.65,completed,0.09290662931136935,False,0.16464533146556848
TR10272,USR1136,member,BK235,classic,ST114,ST112,2024-05-01 19:04:00,2024-05-01 19:28:14,24.2,13.97,completed,0.1296627695215529,False,6.964449415428232
TR10273,USR1141,casual,BK285,classic,ST102,ST113,2024-01-06 13:43:00,2024-01-06 14:39:59,57.0,10.28,completed,0.06825704467671839,False,9.556825704467672
TR10274,USR1150,member,BK328,classic,ST111,ST105,2024-06-17 21:03:00,2024-06-17 22:18:37,75.6,14.92,completed,0.05924607507675207,False,6.050962303753837
TR10275,USR1052,casual,BK325,classic,ST101,ST102,2024-11-06 11:53:00,2024-11-06 11:55:00,2.0,0.71,cancelled,0.026625732703536912,False,1.3026625732703538
TR10276,USR1098,member,BK251,electric,ST110,ST104,2024-12-01 07:33:00,2024-12-01 08:08:23,35.4,2.84,completed,0.16183381738684804,False,9.489275072608027
TR10277,USR1110,member,BK261,classic,ST107,ST101,2024-12-07 17:08:00,2024-12-07 17:53:06,45.1,11.87,completed,0.06676944680016574,False,11.657515417020024
TR10278,USR1103,member,BK211,classic,ST109,ST111,2024-12-25 07:54:00,2024-12-25 08:26:37,32.6,1.88,completed,0.14585251955657139,False,8.856877877933485
TR10279,USR1103,member,BK227,classic,ST108,ST105,2024-09-04 07:50:00,2024-09-04 08:07:03,17.1,7.93,completed,0.03566193103296973,False,5.352849289654945
TR10280,USR1034,casual,BK241,classic,ST102,ST100,2024-12-24 19:16:00,2024-12-24 19:54:43,38.7,4.14,completed,0.09488869505373196,False,10.22173330425806
TR10281,USR1043,casual,BK243,classic,ST112,ST103,2024-04-25 15:58:00,2024-04-25 16:04:14,6.2,1.06,completed,0.1438121904603346,False,1.9443812190460334
TR10282,USR1189,member,BK238,classic,ST112,ST103,2024-07-15 16:55:00,2024-07-15 17:16:41,21.7,7.99,completed,0.1438121904603346,False,1.7431906095230167
TR10283,USR1131,member,BK312,electric,ST106,ST109,2024-02-09 10:20:00,2024-02-09 10:56:00,36.0,12.44,cancelled,0.10406607771027061,False,2.8852033038855134
TR10284,USR1070,casual,BK261,classic,ST113,ST111,2024-11-19 20:34:00,2024-11-19 20:51:40,17.7,6.44,completed,0.07289762092139786,False,3.6622897620921395
TR10285,USR1192,member,BK320,electric,ST109,ST103,2024-11-18 07:56:00,2024-11-18 08:11:33,15.6,1.16,completed,0.05431779599726354,False,5.018147669399589
TR10286,USR1047,casual,BK227,electric,ST108,ST112,2024-09-05 11:36:00,2024-09-05 12:08:06,32.1,3.41,completed,0.10427614483187862,False,5.825427614483188
TR10287,USR1011,casual,BK312,classic,ST114,ST103,2024-11-27 11:50:00,2024-11-27 12:17:11,27.2,11.26,cancelled,0.14189984716341533,False,5.094189984716341
TR10288,USR1047,member,BK307,electric,ST110,ST102,2024-07-24 21:58:00,2024-07-25 01:10:19,192.3,6.38,completed,0.07430478004139128,True,15.387715239002071
TR10289,USR1053,member,BK315,classic,ST110,ST106,2024-10-13 15:09:00,2024-10-13 15:11:00,2.0,4.4,completed,0.07479924919409085,False,0.16373996245970454
TR10290,USR1171,casual,BK295,classic,ST103,ST103,2024-04-20 10:37:00,2024-04-20 11:14:56,37.9,10.77,completed,0.0,False,6.685
TR10291,USR1049,casual,BK227,classic,ST105,ST100,2024-06-15 22:33:00,2024-06-15 23:14:08,41.1,3.33,completed,0.13177245457606127,False,7.178177245457606
TR10292,USR1190,member,BK261,electric,ST114,ST100,2024-03-16 21:46:00,2024-03-16 22:00:17,14.3,8.46,completed,0.11931503721241296,False,1.1499657518606208
TR10293,USR1040,member,BK253,electric,ST101,ST100,2024-12-04 16:51:00,2024-12-04 16:54:19,3.3,12.06,completed,0.06826309410654922,False,0.26741315470532745
TR10294,USR1036,casual,BK336,electric,ST102,ST105,2024-06-16 06:04:00,2024-06-16 06:35:41,31.7,13.01,completed,0.04161141401106151,False,5.759161141401106
TR10295,USR1130,member,BK331,classic,ST110,ST109,2024-03-29 09:43:00,2024-03-29 09:51:33,8.6,13.14,completed,0.07560371293792417,False,3.4463405569406884
